Episodic Rewards,Episodic Costs
82.0,0.5
78.0,1.0
135.0,0.5
12.0,1.0
22.0,1.0
106.0,1.0
18.0,1.0
120.0,1.0
48.0,1.0
99.0,1.0
63.0,1.0
68.0,1.0
9.0,1.0
85.0,1.0
150.0,1.0
0.0,1.0
41.0,1.0
53.0,1.0
0.0,1.0
149.0,1.0
11.0,1.0
4.0,1.0
22.0,1.0
33.0,1.0
58.0,1.0
125.0,1.0
17.0,1.0
15.0,1.0
47.0,1.0
