Episodic Rewards,Episodic Costs
29.0,1.0
144.0,1.0
103.0,1.0
101.0,1.0
34.0,1.0
1.0,1.0
147.0,1.0
62.0,1.0
2.0,1.0
191.0,1.0
181.0,1.0
22.0,0.5
191.0,0.5
187.0,0.5
97.0,1.0
92.0,1.0
12.0,1.0
140.0,1.0
179.0,1.0
175.0,1.0
111.0,1.0
106.0,1.0
54.0,1.0
44.0,1.0
3.0,1.0
51.0,1.0
198.0,1.0
63.0,1.0
30.0,1.0
109.0,0.5
