Episodic Rewards,Episodic Costs
15.0,1.0
43.0,1.0
70.0,1.0
51.0,1.0
41.0,1.0
83.0,0.5
3.0,1.0
59.0,1.0
37.0,1.0
20.0,1.0
133.0,1.0
91.0,1.0
19.0,1.0
48.0,1.0
15.0,1.0
6.0,1.0
45.0,1.0
6.0,1.0
20.0,1.0
99.0,1.0
14.0,1.0
89.0,1.0
91.0,1.0
53.0,1.0
73.0,1.0
7.0,1.0
177.0,1.0
110.0,1.0
32.0,1.0
12.0,1.0
