Episodic Rewards,Episodic Costs
159.0,1.0
106.0,1.0
54.0,1.0
58.0,1.0
48.0,1.0
48.0,1.0
5.0,1.0
55.0,1.0
86.0,1.0
44.0,1.0
46.0,1.0
17.0,1.0
121.0,1.0
64.0,1.0
23.0,1.0
36.0,1.0
20.0,1.0
6.0,1.0
53.0,1.0
53.0,1.0
14.0,1.0
59.0,1.0
91.0,1.0
108.0,1.0
73.0,1.0
45.0,1.0
58.0,1.0
40.0,1.0
35.0,1.0
61.0,1.0
