Episodic Rewards,Episodic Costs
48.0,1.0
78.0,1.0
56.0,1.0
8.0,1.0
50.0,1.0
1.0,1.0
28.0,1.0
40.0,1.0
9.0,1.0
0.0,1.0
0.0,1.0
25.0,1.0
44.0,1.0
19.0,1.0
80.0,1.0
34.0,1.0
82.0,1.0
30.0,1.0
90.0,1.0
39.0,1.0
3.0,1.0
25.0,1.0
76.0,1.0
10.0,1.0
13.0,1.0
13.0,1.0
23.0,1.0
30.0,1.0
13.0,1.0
