Episodic Rewards,Episodic Costs
2.0,1.0
15.0,1.0
96.0,1.0
11.0,1.0
5.0,1.0
0.0,1.0
6.0,1.0
16.0,1.0
0.0,1.0
19.0,1.0
24.0,1.0
11.0,1.0
2.0,1.0
11.0,1.0
67.0,1.0
10.0,1.0
9.0,1.0
2.0,1.0
10.0,1.0
5.0,1.0
12.0,1.0
28.0,1.0
8.0,1.0
116.0,1.0
1.0,1.0
28.0,1.0
126.0,1.0
34.0,1.0
15.0,1.0
4.0,1.0
