Episodic Rewards,Episodic Costs
4.0,1.0
163.0,1.0
65.0,1.0
39.0,1.0
28.0,1.0
1.0,1.0
47.0,0.5
24.0,1.0
0.0,1.0
32.0,1.0
156.0,1.0
20.0,1.0
1.0,1.0
61.0,1.0
46.0,1.0
141.0,1.0
145.0,1.0
120.0,1.0
8.0,1.0
65.0,1.0
128.0,1.0
26.0,1.0
12.0,1.0
39.0,1.0
3.0,1.0
152.0,1.0
105.0,1.0
7.0,1.0
40.0,1.0
26.0,1.0
