Episodic Rewards,Episodic Costs
65.0,1.0
59.0,1.0
9.0,1.0
24.0,1.0
13.0,1.0
86.0,1.0
10.0,1.0
48.0,1.0
4.0,1.0
21.0,1.0
16.0,1.0
165.0,1.0
42.0,1.0
25.0,1.0
23.0,1.0
54.0,1.0
58.0,0.5
46.0,1.0
2.0,1.0
0.0,1.0
73.0,1.0
13.0,1.0
34.0,1.0
9.0,1.0
26.0,0.5
0.0,1.0
45.0,0.5
5.0,1.0
6.0,1.0
4.0,1.0
