Episodic Rewards,Episodic Costs,Episode Lengths
0.24038461968302727,0.20000000298023224,23.0
0.0,0.20000000298023224,10.0
0.48076923936605453,0.20000000298023224,26.0
0.07211538590490818,0.20000000298023224,56.0
0.1682692337781191,0.20000000298023224,101.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.024038461968302727,0.20000000298023224,19.0
0.024038461968302727,0.20000000298023224,83.0
0.048076923936605453,0.20000000298023224,58.0
0.048076923936605453,0.20000000298023224,11.0
0.0,0.20000000298023224,51.0
0.5769230872392654,0.20000000298023224,80.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.09615384787321091,0.20000000298023224,94.0
0.024038461968302727,0.20000000298023224,78.0
0.0,0.20000000298023224,51.0
0.07211538590490818,0.20000000298023224,9.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.048076923936605453,0.20000000298023224,11.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.024038461968302727,0.20000000298023224,52.0
0.09615384787321091,0.20000000298023224,8.0
0.0,0.20000000298023224,51.0
