Episodic Rewards,Episodic Costs
42.0,1.0
15.0,1.0
34.0,1.0
3.0,1.0
91.0,0.5
41.0,1.0
52.0,1.0
1.0,1.0
29.0,1.0
1.0,1.0
145.0,1.0
92.0,1.0
28.0,1.0
57.0,0.5
51.0,1.0
10.0,1.0
40.0,1.0
1.0,1.0
0.0,1.0
63.0,1.0
10.0,1.0
11.0,1.0
32.0,1.0
45.0,1.0
1.0,1.0
55.0,1.0
3.0,1.0
63.0,1.0
17.0,1.0
