Episodic Rewards,Episodic Costs
11.0,1.0
53.0,1.0
159.0,1.0
98.0,0.5
37.0,1.0
51.0,1.0
5.0,1.0
30.0,1.0
78.0,0.5
18.0,1.0
50.0,1.0
0.0,0.5
49.0,1.0
65.0,1.0
96.0,1.0
159.0,1.0
34.0,1.0
107.0,1.0
62.0,1.0
1.0,1.0
31.0,1.0
44.0,1.0
54.0,1.0
48.0,1.0
70.0,1.0
9.0,1.0
72.0,1.0
48.0,1.0
31.0,1.0
17.0,1.0
