Episodic Rewards,Episodic Costs,Episode Lengths
0.024038461968302727,0.20000000298023224,52.0
0.07211538590490818,0.20000000298023224,72.0
0.0,0.20000000298023224,51.0
0.024038461968302727,0.20000000298023224,5.0
0.31250000558793545,0.20000000298023224,76.0
0.14423077180981636,0.20000000298023224,62.0
0.0,0.20000000298023224,51.0
0.09615384787321091,0.20000000298023224,10.0
0.0,0.20000000298023224,8.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.12019230984151363,0.20000000298023224,12.0
0.0,0.20000000298023224,8.0
0.0,0.20000000298023224,4.0
0.024038461968302727,0.20000000298023224,6.0
0.0,0.20000000298023224,51.0
0.024038461968302727,0.20000000298023224,52.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.07211538590490818,0.20000000298023224,83.0
0.5048077013343573,0.20000000298023224,33.0
0.0,0.20000000298023224,51.0
0.0,0.20000000298023224,51.0
0.024038461968302727,0.20000000298023224,52.0
