Episodic Rewards,Episodic Costs
122.0,1.0
55.0,1.0
131.0,1.0
45.0,1.0
117.0,1.0
4.0,1.0
45.0,1.0
41.0,1.0
68.0,1.0
19.0,1.0
21.0,1.0
54.0,1.0
38.0,1.0
20.0,1.0
31.0,1.0
9.0,1.0
101.0,1.0
58.0,1.0
55.0,1.0
4.0,1.0
95.0,0.5
99.0,1.0
46.0,1.0
69.0,1.0
84.0,1.0
21.0,1.0
56.0,1.0
30.0,1.0
56.0,1.0
