Episodic Rewards,Episodic Costs
3.0,1.0
151.0,1.0
106.0,1.0
63.0,1.0
15.0,1.0
1.0,1.0
155.0,1.0
31.0,1.0
55.0,1.0
29.0,1.0
49.0,1.0
118.0,1.0
14.0,1.0
28.0,1.0
94.0,1.0
170.0,1.0
0.0,1.0
144.0,1.0
9.0,1.0
0.0,1.0
5.0,1.0
62.0,1.0
9.0,1.0
8.0,1.0
4.0,1.0
68.0,1.0
101.0,1.0
4.0,1.0
23.0,1.0
7.0,1.0
