Episodic Rewards,Episodic Costs
74.0,1.0
18.0,1.0
0.0,1.0
52.0,1.0
45.0,1.0
92.0,1.0
9.0,1.0
90.0,1.0
16.0,1.0
9.0,1.0
11.0,1.0
25.0,1.0
44.0,1.0
12.0,1.0
10.0,1.0
12.0,1.0
2.0,1.0
22.0,1.0
52.0,1.0
4.0,1.0
63.0,1.0
31.0,1.0
75.0,1.0
50.0,1.0
5.0,1.0
25.0,1.0
17.0,1.0
29.0,1.0
15.0,1.0
