Episodic Rewards,Episodic Costs
7.0,1.0
17.0,1.0
28.0,1.0
2.0,1.0
88.0,1.0
10.0,1.0
31.0,0.5
10.0,1.0
42.0,1.0
11.0,0.5
23.0,0.5
24.0,1.0
17.0,1.0
63.0,1.0
5.0,1.0
57.0,1.0
46.0,1.0
18.0,1.0
5.0,1.0
23.0,1.0
15.0,0.5
59.0,0.5
37.0,0.5
53.0,1.0
1.0,1.0
27.0,1.0
2.0,1.0
16.0,1.0
43.0,0.5
