Episodic Rewards,Episodic Costs
10.0,1.0
97.0,1.0
27.0,1.0
1.0,1.0
58.0,1.0
64.0,1.0
4.0,1.0
161.0,1.0
42.0,1.0
74.0,1.0
0.0,1.0
0.0,1.0
122.0,1.0
71.0,1.0
18.0,1.0
199.0,1.0
20.0,1.0
2.0,1.0
56.0,1.0
59.0,1.0
54.0,1.0
49.0,1.0
44.0,1.0
0.0,1.0
67.0,1.0
28.0,1.0
71.0,1.0
11.0,1.0
68.0,1.0
13.0,1.0
