Episodic Rewards,Episodic Costs
168.0,1.0
62.0,1.0
15.0,1.0
11.0,1.0
0.0,1.0
183.0,1.0
4.0,1.0
0.0,1.0
88.0,1.0
177.0,1.0
16.0,1.0
89.0,1.0
5.0,1.0
32.0,1.0
189.0,1.0
1.0,1.0
2.0,1.0
117.0,1.0
91.0,1.0
183.0,1.0
155.0,1.0
175.0,1.0
90.0,1.0
28.0,1.0
61.0,1.0
162.0,1.0
21.0,1.0
31.0,1.0
123.0,1.0
