Episodic Rewards,Episodic Costs
159.0,1.0
87.0,1.0
126.0,1.0
104.0,1.0
104.0,1.0
98.0,1.0
79.0,1.0
80.0,1.0
34.0,1.0
14.0,1.0
56.0,1.0
22.0,1.0
8.0,1.0
94.0,1.0
13.0,1.0
33.0,1.0
16.0,1.0
150.0,1.0
11.0,1.0
114.0,1.0
25.0,1.0
95.0,1.0
2.0,1.0
5.0,1.0
50.0,1.0
20.0,1.0
95.0,1.0
99.0,1.0
29.0,1.0
58.0,1.0
