Episodic Rewards,Episodic Costs
33.0,1.0
4.0,1.0
107.0,1.0
0.0,1.0
80.0,1.0
22.0,1.0
29.0,1.0
1.0,1.0
53.0,1.0
6.0,1.0
111.0,1.0
54.0,1.0
23.0,1.0
7.0,1.0
9.0,0.5
16.0,1.0
32.0,1.0
1.0,0.5
0.0,1.0
65.0,1.0
17.0,1.0
23.0,1.0
2.0,1.0
2.0,1.0
0.0,1.0
3.0,1.0
27.0,1.0
2.0,1.0
22.0,0.5
