Episodic Rewards,Episodic Costs
1.0,1.0
2.0,1.0
63.0,1.0
104.0,1.0
2.0,1.0
0.0,1.0
0.0,1.0
15.0,1.0
0.0,1.0
20.0,1.0
21.0,1.0
111.0,1.0
0.0,1.0
4.0,1.0
86.0,1.0
51.0,1.0
23.0,1.0
135.0,1.0
5.0,1.0
79.0,1.0
12.0,1.0
9.0,1.0
46.0,1.0
22.0,1.0
5.0,1.0
20.0,1.0
105.0,1.0
0.0,1.0
19.0,1.0
19.0,1.0
