Episodic Rewards,Episodic Costs,Episode Lengths
0.1388888843357563,1.0,32.0
4.3518517054617405,1.0,127.0
1.9907406754791737,1.0,57.0
10.04629597067833,0.0,308.0
8.101851597428322,1.0,238.0
1.5740740224719048,1.0,52.0
9.999999694526196,0.0,308.0
6.666666470468044,1.0,199.0
0.0,1.0,1.0
2.685185097157955,1.0,100.0
9.999999675899744,0.0,309.0
0.0,1.0,1.0
7.083333097398281,1.0,219.0
5.416666489094496,1.0,157.0
2.453703623265028,1.0,70.0
10.04629597067833,0.0,312.0
0.0,1.0,1.0
0.09259258955717087,1.0,4.0
2.0833332650363445,1.0,70.0
10.046295989304781,0.0,344.0
10.04629597067833,0.0,309.0
10.04629596695304,0.0,323.0
0.0,1.0,1.0
6.064814615994692,1.0,197.0
10.046295963227749,0.0,308.0
10.04629596695304,0.0,335.0
1.3425925523042679,1.0,30.0
4.490740593522787,1.0,146.0
5.740740552544594,1.0,187.0
6.620370164513588,1.0,203.0
