Episodic Rewards,Episodic Costs
100.0,1.0
54.0,1.0
3.0,1.0
87.0,1.0
51.0,1.0
61.0,1.0
59.0,1.0
36.0,1.0
8.0,1.0
3.0,1.0
18.0,1.0
36.0,1.0
150.0,1.0
43.0,1.0
8.0,1.0
24.0,1.0
100.0,1.0
3.0,1.0
47.0,1.0
34.0,1.0
20.0,1.0
32.0,1.0
101.0,1.0
71.0,1.0
65.0,1.0
33.0,1.0
131.0,1.0
25.0,1.0
39.0,1.0
