Episodic Rewards,Episodic Costs
20.0,0.7199999876320362
20.0,0.47999999299645424
10.0,1.6599999889731407
7.0,1.3999999836087227
8.0,1.6599999889731407
20.0,0.9199999868869781
4.0,1.2799999937415123
20.0,0.25999999418854713
20.0,0.1599999964237213
18.0,1.9399999864399433
10.0,1.599999975413084
20.0,0.9599999822676182
18.0,0.9799999855458736
20.0,1.0199999809265137
20.0,0.7599999867379665
20.0,0.3399999924004078
20.0,0.8399999849498272
20.0,0.35999999195337296
20.0,0.2799999937415123
20.0,0.41999999061226845
20.0,0.9199999831616879
20.0,0.41999999061226845
20.0,0.19999999552965164
8.0,0.8399999849498272
20.0,1.0399999842047691
20.0,0.5799999870359898
20.0,0.5999999865889549
11.0,0.6399999894201756
5.0,1.4799999929964542
