Episodic Rewards,Episodic Costs
20.0,0.41999999061226845
20.0,0.35999999195337296
20.0,0.5399999916553497
20.0,0.4999999888241291
20.0,0.6399999894201756
20.0,0.3199999928474426
20.0,0.2799999937415123
20.0,0.819999985396862
20.0,0.3199999928474426
20.0,0.3199999928474426
20.0,0.2799999937415123
20.0,0.41999999061226845
20.0,0.35999999195337296
20.0,0.5799999907612801
20.0,0.1599999964237213
18.0,0.3199999928474426
20.0,0.3199999928474426
20.0,0.29999999329447746
18.0,0.23999999463558197
12.0,0.13999999687075615
20.0,0.3199999928474426
15.0,0.23999999463558197
16.0,1.059999980032444
10.0,0.23999999463558197
20.0,0.3199999928474426
20.0,0.2199999950826168
16.0,0.3999999910593033
20.0,0.2199999950826168
13.0,0.4599999897181988
