Episodic Rewards,Episodic Costs
20.0,1.0399999804794788
20.0,0.1599999964237213
19.0,0.4999999888241291
20.0,0.47999998927116394
20.0,0.6599999852478504
20.0,0.11999999731779099
20.0,0.13999999687075615
15.0,0.5799999870359898
16.0,0.7999999858438969
20.0,0.29999999329447746
15.0,0.5799999870359898
8.0,0.3799999915063381
13.0,0.8399999812245369
20.0,0.19999999552965164
20.0,0.5999999903142452
20.0,0.4399999901652336
20.0,0.2199999950826168
20.0,0.47999998927116394
20.0,0.3199999928474426
10.0,0.4599999897181988
9.0,1.3199999928474426
20.0,0.17999999597668648
20.0,0.6799999848008156
20.0,0.3799999915063381
15.0,1.2999999932944775
20.0,1.3199999779462814
20.0,0.11999999731779099
16.0,0.3199999928474426
20.0,0.6799999848008156
