Episodic Rewards,Episodic Costs
18.0,0.47999998927116394
20.0,0.23999999463558197
20.0,0.23999999463558197
5.0,1.699999962002039
10.0,1.3999999687075615
9.0,1.1599999964237213
13.0,0.4999999888241291
15.0,0.47999998927116394
13.0,0.4599999897181988
7.0,0.29999999329447746
20.0,0.17999999597668648
10.0,0.05999999865889549
15.0,1.239999994635582
9.0,1.0399999991059303
20.0,0.41999999061226845
20.0,0.3399999924004078
14.0,1.2599999979138374
19.0,0.2199999950826168
1.0,2.559999942779541
10.0,0.3199999928474426
19.0,0.3799999915063381
20.0,0.2199999950826168
18.0,0.23999999463558197
18.0,0.3399999924004078
1.0,1.9199999570846558
19.0,0.47999998927116394
1.0,1.2799999713897705
15.0,0.699999988079071
1.0,1.9199999570846558
