Episodic Rewards,Episodic Costs
20.0,1.399999976158142
20.0,0.17999999597668648
20.0,0.2199999950826168
20.0,0.3199999928474426
20.0,0.41999999061226845
20.0,0.9999999813735485
16.0,0.8799999803304672
20.0,0.2199999950826168
18.0,0.8999999798834324
20.0,0.3399999924004078
20.0,0.5799999870359898
20.0,0.9199999868869781
20.0,0.23999999463558197
20.0,0.5999999865889549
20.0,0.3399999924004078
20.0,0.4999999888241291
20.0,0.8399999849498272
20.0,0.3999999910593033
20.0,0.7999999858438969
20.0,1.1799999736249447
20.0,0.2799999937415123
20.0,0.4399999901652336
20.0,0.3999999910593033
20.0,0.9399999864399433
20.0,0.3399999924004078
20.0,0.9399999864399433
20.0,0.8599999845027924
20.0,0.3999999910593033
20.0,0.5199999883770943
