Episodic Rewards,Episodic Costs
20.0,0.2799999937415123
20.0,0.09999999776482582
20.0,0.25999999418854713
1.0,1.9199999570846558
17.0,0.13999999687075615
14.0,0.41999999061226845
2.0,1.9199999570846558
15.0,0.3399999924004078
13.0,0.3399999924004078
12.0,0.2199999950826168
1.0,1.7399999611079693
13.0,0.5199999921023846
20.0,0.3199999928474426
15.0,0.29999999329447746
13.0,0.5999999865889549
5.0,1.0399999991059303
14.0,0.17999999597668648
18.0,0.3999999910593033
15.0,0.47999998927116394
16.0,0.5799999870359898
18.0,0.35999999195337296
10.0,0.5799999870359898
13.0,0.2799999937415123
14.0,0.41999999061226845
18.0,0.3199999928474426
16.0,0.35999999195337296
16.0,0.25999999418854713
16.0,0.17999999597668648
2.0,1.9199999570846558
