Episodic Rewards,Episodic Costs
20.0,0.4599999897181988
20.0,0.819999985396862
20.0,0.35999999195337296
20.0,1.279999978840351
20.0,0.5399999879300594
20.0,0.41999999061226845
20.0,0.5999999865889549
20.0,0.29999999329447746
20.0,0.35999999195337296
20.0,0.35999999195337296
20.0,0.35999999195337296
20.0,0.29999999329447746
20.0,0.5999999865889549
20.0,0.35999999195337296
20.0,0.47999998927116394
19.0,1.0799999795854092
20.0,0.29999999329447746
20.0,0.35999999195337296
20.0,0.41999999061226845
20.0,0.3799999915063381
20.0,0.35999999195337296
14.0,0.9799999855458736
20.0,0.6399999894201756
20.0,0.47999998927116394
20.0,0.3199999928474426
20.0,0.7599999867379665
20.0,0.35999999195337296
20.0,0.35999999195337296
20.0,0.6599999852478504
