Episodic Rewards,Episodic Costs
13.0,0.47999998927116394
20.0,1.1399999782443047
20.0,0.3199999928474426
20.0,0.3799999915063381
20.0,0.3199999928474426
20.0,0.3199999928474426
20.0,0.3199999928474426
20.0,0.35999999195337296
20.0,0.3199999928474426
20.0,0.5199999883770943
20.0,0.3399999924004078
17.0,0.5799999870359898
20.0,0.13999999687075615
20.0,0.3199999928474426
20.0,0.3199999928474426
20.0,0.3199999928474426
20.0,0.29999999329447746
20.0,0.3799999915063381
20.0,0.2199999950826168
20.0,0.3399999924004078
20.0,0.29999999329447746
20.0,0.6799999885261059
20.0,0.29999999329447746
20.0,0.3399999924004078
20.0,0.3199999928474426
20.0,0.4399999901652336
20.0,0.3799999915063381
20.0,0.3199999928474426
20.0,0.3199999928474426
