Episodic Rewards,Episodic Costs
16.0,0.35999999195337296
18.0,0.5199999883770943
16.0,0.25999999418854713
20.0,0.3999999910593033
18.0,0.3399999924004078
1.0,1.9199999570846558
20.0,0.25999999418854713
20.0,0.3399999924004078
18.0,0.29999999329447746
17.0,0.05999999865889549
14.0,0.11999999731779099
11.0,0.17999999597668648
20.0,0.05999999865889549
20.0,0.3799999915063381
18.0,0.4999999888241291
20.0,0.2199999950826168
16.0,0.23999999463558197
1.0,3.200000047683716
20.0,0.19999999552965164
18.0,0.19999999552965164
1.0,1.9199999570846558
18.0,1.080000001937151
1.0,1.9199999570846558
20.0,0.25999999418854713
20.0,0.35999999195337296
18.0,1.1600000001490116
18.0,0.1599999964237213
19.0,0.5599999874830246
8.0,0.03999999910593033
