Episodic Rewards,Episodic Costs
20.0,0.3799999915063381
10.0,1.1799999736249447
20.0,0.19999999552965164
20.0,0.3999999910593033
17.0,1.1199999786913395
20.0,0.13999999687075615
18.0,0.3199999928474426
20.0,0.1599999964237213
20.0,0.29999999329447746
20.0,0.23999999463558197
20.0,0.11999999731779099
20.0,0.7599999867379665
20.0,0.6399999856948853
13.0,0.6599999889731407
20.0,0.7599999830126762
15.0,0.6199999861419201
20.0,0.41999999061226845
20.0,0.23999999463558197
18.0,0.5599999874830246
20.0,0.8799999840557575
20.0,0.2799999937415123
8.0,0.7199999876320362
20.0,0.29999999329447746
20.0,0.2199999950826168
20.0,0.6999999843537807
20.0,0.8599999807775021
20.0,0.6799999848008156
20.0,0.7999999821186066
20.0,0.05999999865889549
