Episodic Rewards,Episodic Costs
20.0,0.5199999883770943
19.0,0.4599999934434891
20.0,0.35999999195337296
20.0,0.4599999897181988
20.0,0.4399999901652336
20.0,0.3799999915063381
20.0,0.9199999831616879
20.0,0.8599999807775021
20.0,0.3799999915063381
20.0,0.9199999831616879
20.0,0.4599999897181988
20.0,0.9199999831616879
20.0,0.5799999870359898
20.0,0.41999999061226845
20.0,0.5399999879300594
15.0,1.2999999709427357
20.0,0.41999999061226845
20.0,0.41999999061226845
20.0,1.0399999842047691
20.0,0.8799999840557575
20.0,0.9199999831616879
11.0,1.019999984651804
20.0,0.4599999897181988
20.0,0.29999999329447746
20.0,0.7999999821186066
16.0,0.6399999894201756
13.0,1.4599999748170376
20.0,0.6199999861419201
20.0,0.3799999915063381
