Episodic Rewards,Episodic Costs
20.0,0.13999999687075615
20.0,0.5799999870359898
1.0,1.9199999570846558
20.0,0.5199999883770943
20.0,0.1599999964237213
12.0,1.059999980032444
20.0,0.03999999910593033
20.0,0.13999999687075615
1.0,1.9199999570846558
20.0,0.03999999910593033
20.0,0.35999999195337296
2.0,3.1200000420212746
20.0,0.17999999597668648
20.0,0.11999999731779099
20.0,0.2799999937415123
20.0,0.1599999964237213
20.0,0.23999999463558197
20.0,0.25999999418854713
20.0,0.13999999687075615
20.0,0.2799999937415123
20.0,0.17999999597668648
20.0,0.23999999463558197
20.0,0.11999999731779099
20.0,0.3199999928474426
20.0,0.3799999915063381
20.0,0.23999999463558197
20.0,0.5399999879300594
20.0,0.3199999928474426
20.0,0.2799999937415123
