Episodic Rewards,Episodic Costs
20.0,0.2199999950826168
15.0,0.4999999888241291
20.0,0.7399999871850014
20.0,0.3199999928474426
20.0,0.23999999463558197
20.0,0.23999999463558197
20.0,0.29999999329447746
20.0,0.3999999910593033
14.0,0.7799999862909317
20.0,0.29999999329447746
20.0,0.3199999928474426
20.0,0.8999999836087227
20.0,1.1199999824166298
20.0,0.3999999910593033
20.0,0.3199999928474426
20.0,0.3399999924004078
20.0,0.23999999463558197
20.0,0.5599999874830246
20.0,1.0199999809265137
20.0,0.3799999915063381
13.0,0.5799999870359898
20.0,0.3399999924004078
20.0,0.3199999928474426
20.0,0.3399999924004078
20.0,0.8999999836087227
20.0,0.3199999928474426
20.0,0.3199999928474426
20.0,0.3199999928474426
20.0,0.41999999061226845
