Episodic Rewards,Episodic Costs
20.0,0.6599999852478504
20.0,0.35999999195337296
20.0,0.3199999928474426
20.0,0.7399999834597111
20.0,0.47999998927116394
20.0,0.6399999856948853
1.0,2.84000002220273
11.0,0.7399999834597111
20.0,0.25999999418854713
20.0,0.5199999883770943
2.0,3.000000037252903
11.0,0.979999978095293
3.0,3.080000039190054
20.0,0.4599999897181988
20.0,0.41999999061226845
20.0,0.5599999874830246
20.0,0.29999999329447746
20.0,0.5199999883770943
10.0,0.5199999883770943
20.0,0.23999999463558197
20.0,0.3199999928474426
20.0,0.4599999897181988
14.0,2.0800000093877316
20.0,0.3399999924004078
11.0,0.35999999195337296
20.0,0.5199999883770943
20.0,0.5599999874830246
20.0,0.3199999928474426
20.0,0.25999999418854713
