Episodic Rewards,Episodic Costs
20.0,0.2799999937415123
20.0,0.25999999418854713
20.0,0.23999999463558197
20.0,0.13999999687075615
20.0,0.29999999329447746
20.0,0.23999999463558197
20.0,0.17999999597668648
8.0,0.6399999856948853
20.0,0.35999999195337296
20.0,0.13999999687075615
13.0,1.0799999982118607
20.0,0.5599999874830246
20.0,0.2799999937415123
20.0,0.17999999597668648
20.0,0.05999999865889549
10.0,0.8599999807775021
20.0,0.2799999937415123
18.0,0.6799999848008156
20.0,0.05999999865889549
20.0,0.17999999597668648
9.0,0.19999999552965164
20.0,0.17999999597668648
20.0,0.09999999776482582
20.0,0.11999999731779099
20.0,0.3799999915063381
15.0,0.7799999825656414
20.0,0.41999999061226845
20.0,0.05999999865889549
20.0,0.17999999597668648
