Episodic Rewards,Episodic Costs
20.0,0.11999999731779099
20.0,0.17999999597668648
20.0,0.23999999463558197
20.0,0.019999999552965164
20.0,0.29999999329447746
20.0,0.03999999910593033
20.0,0.5199999883770943
20.0,0.35999999195337296
20.0,0.0
20.0,0.0
20.0,0.5399999879300594
20.0,0.7599999867379665
20.0,0.11999999731779099
20.0,0.7199999876320362
20.0,0.11999999731779099
20.0,0.1599999964237213
20.0,0.0
20.0,0.41999999061226845
20.0,0.0
20.0,0.2199999950826168
20.0,0.11999999731779099
20.0,0.8799999840557575
19.0,0.8799999840557575
20.0,0.35999999195337296
17.0,0.19999999552965164
20.0,0.7799999862909317
20.0,0.11999999731779099
20.0,0.19999999552965164
20.0,0.0
