Episodic Rewards,Episodic Costs
20.0,0.35999999195337296
10.0,0.5199999883770943
8.0,0.4599999897181988
20.0,1.059999980032444
20.0,0.3799999915063381
20.0,0.6799999848008156
20.0,0.6599999852478504
20.0,0.4599999897181988
20.0,0.7399999871850014
20.0,0.3799999915063381
20.0,0.3999999910593033
20.0,0.9199999831616879
20.0,0.3799999915063381
20.0,0.6999999843537807
20.0,0.3199999928474426
20.0,0.35999999195337296
16.0,0.2799999937415123
20.0,0.3999999910593033
20.0,0.17999999597668648
20.0,0.2799999937415123
20.0,0.3199999928474426
12.0,0.4599999897181988
20.0,0.23999999463558197
20.0,0.3399999924004078
20.0,0.3799999915063381
20.0,0.3799999915063381
20.0,0.3199999928474426
20.0,0.4399999901652336
20.0,0.17999999597668648
