Episodic Rewards,Episodic Costs
20.0,0.8799999840557575
15.0,1.0199999809265137
20.0,0.2199999950826168
20.0,0.019999999552965164
20.0,0.3199999928474426
20.0,0.8799999840557575
20.0,0.17999999597668648
20.0,0.3199999928474426
20.0,0.11999999731779099
20.0,0.03999999910593033
20.0,0.0
20.0,0.41999999061226845
20.0,0.0
20.0,0.23999999463558197
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.11999999731779099
20.0,0.29999999329447746
20.0,0.3399999924004078
20.0,0.07999999821186066
20.0,0.23999999463558197
20.0,0.0
20.0,0.0
20.0,0.11999999731779099
20.0,0.0
20.0,0.05999999865889549
20.0,0.6399999894201756
