Episodic Rewards,Episodic Costs
16.0,0.3399999924004078
18.0,0.3399999924004078
12.0,0.47999998927116394
18.0,0.6799999848008156
1.0,0.0
14.0,0.25999999418854713
15.0,0.2199999950826168
7.0,1.5999999642372131
1.0,0.0
3.0,0.5999999865889549
1.0,0.0
19.0,0.6199999861419201
16.0,0.29999999329447746
8.0,1.0799999758601189
16.0,0.3399999924004078
12.0,1.319999996572733
3.0,1.9199999570846558
17.0,0.3199999928474426
6.0,1.5599999651312828
7.0,0.5799999870359898
13.0,0.3799999915063381
1.0,3.200000047683716
1.0,0.0
2.0,0.0
2.0,0.0
19.0,0.35999999195337296
2.0,0.2799999937415123
4.0,0.8599999807775021
3.0,0.019999999552965164
