Episodic Rewards,Episodic Costs
20.0,0.8999999798834324
20.0,0.17999999597668648
20.0,0.29999999329447746
20.0,0.11999999731779099
20.0,0.0
20.0,0.23999999463558197
20.0,0.13999999687075615
20.0,0.29999999329447746
20.0,0.11999999731779099
20.0,0.11999999731779099
20.0,0.13999999687075615
20.0,0.47999998927116394
20.0,0.11999999731779099
20.0,0.11999999731779099
20.0,0.3199999928474426
20.0,0.23999999463558197
20.0,0.11999999731779099
20.0,0.13999999687075615
20.0,0.0
20.0,0.11999999731779099
20.0,0.11999999731779099
20.0,0.13999999687075615
20.0,0.11999999731779099
20.0,0.41999999061226845
20.0,0.13999999687075615
20.0,0.11999999731779099
20.0,0.5799999907612801
20.0,0.11999999731779099
20.0,0.0
