Episodic Rewards,Episodic Costs
18.0,0.6399999856948853
7.0,0.3199999928474426
1.0,1.9199999570846558
19.0,0.5999999865889549
6.0,1.1399999968707561
20.0,0.2199999950826168
20.0,0.5799999870359898
14.0,0.7999999858438969
1.0,3.200000047683716
11.0,0.2799999937415123
14.0,1.4399999901652336
16.0,0.5599999874830246
4.0,1.9199999570846558
1.0,1.9199999570846558
20.0,0.6399999856948853
13.0,0.3199999928474426
1.0,1.9199999570846558
1.0,2.559999942779541
10.0,0.5799999870359898
17.0,0.4599999897181988
16.0,0.17999999597668648
20.0,0.5399999879300594
20.0,0.6199999861419201
15.0,0.4399999901652336
19.0,0.35999999195337296
15.0,0.47999998927116394
8.0,1.1599999964237213
1.0,2.559999942779541
17.0,0.29999999329447746
